"stock_id";"warehouse_id";"gift_id";"quantity"
"8762";"88";"62";"59"
"8763";"88";"63";"37"
"8764";"88";"64";"61"
"8765";"88";"65";"45"
"8766";"88";"66";"17"
"8767";"88";"67";"43"
"8768";"88";"68";"74"
"8769";"88";"69";"96"
"8770";"88";"70";"99"
"8771";"88";"71";"17"
"8772";"88";"72";"48"
"8773";"88";"73";"25"
"8774";"88";"74";"92"
"8775";"88";"75";"50"
"8776";"88";"76";"18"
"8777";"88";"77";"10"
"8778";"88";"78";"77"
"8779";"88";"79";"87"
"8780";"88";"80";"60"
"8781";"88";"81";"63"
"8782";"88";"82";"39"
"8783";"88";"83";"65"
"8784";"88";"84";"66"
"8785";"88";"85";"21"
"8786";"88";"86";"39"
"8787";"88";"87";"30"
"8788";"88";"88";"41"
"8789";"88";"89";"92"
"8790";"88";"90";"70"
"8791";"88";"91";"19"
"8792";"88";"92";"89"
"8793";"88";"93";"90"
"8794";"88";"94";"74"
"8795";"88";"95";"21"
"8796";"88";"96";"18"
"8797";"88";"97";"84"
"8798";"88";"98";"22"
"8799";"88";"99";"56"
"8800";"88";"100";"70"
"8801";"89";"1";"17"
"8802";"89";"2";"70"
"8803";"89";"3";"4"
"8804";"89";"4";"15"
"8805";"89";"5";"96"
"8806";"89";"6";"51"
"8807";"89";"7";"0"
"8808";"89";"8";"26"
"8809";"89";"9";"70"
"8810";"89";"10";"21"
"8811";"89";"11";"50"
"8812";"89";"12";"51"
"8813";"89";"13";"82"
"8814";"89";"14";"77"
"8815";"89";"15";"91"
"8816";"89";"16";"33"
"8817";"89";"17";"26"
"8818";"89";"18";"29"
"8819";"89";"19";"75"
"8820";"89";"20";"41"
"8821";"89";"21";"41"
"8822";"89";"22";"21"
"8823";"89";"23";"86"
"8824";"89";"24";"15"
"8825";"89";"25";"58"
"8826";"89";"26";"51"
"8827";"89";"27";"43"
"8828";"89";"28";"45"
"8829";"89";"29";"62"
"8830";"89";"30";"73"
"8831";"89";"31";"42"
"8832";"89";"32";"31"
"8833";"89";"33";"81"
"8834";"89";"34";"83"
"8835";"89";"35";"32"
"8836";"89";"36";"47"
"8837";"89";"37";"85"
"8838";"89";"38";"34"
"8839";"89";"39";"24"
"8840";"89";"40";"88"
"8841";"89";"41";"43"
"8842";"89";"42";"26"
"8843";"89";"43";"56"
"8844";"89";"44";"60"
"8845";"89";"45";"72"
"8846";"89";"46";"66"
"8847";"89";"47";"74"
"8848";"89";"48";"62"
"8849";"89";"49";"90"
"8850";"89";"50";"63"
"8851";"89";"51";"71"
"8852";"89";"52";"19"
"8853";"89";"53";"49"
"8854";"89";"54";"46"
"8855";"89";"55";"96"
"8856";"89";"56";"53"
"8857";"89";"57";"43"
"8858";"89";"58";"75"
"8859";"89";"59";"21"
"8860";"89";"60";"37"
"8861";"89";"61";"71"
"8862";"89";"62";"65"
"8863";"89";"63";"76"
"8864";"89";"64";"15"
"8865";"89";"65";"13"
"8866";"89";"66";"96"
"8867";"89";"67";"82"
"8868";"89";"68";"20"
"8869";"89";"69";"27"
"8870";"89";"70";"92"
"8871";"89";"71";"90"
"8872";"89";"72";"98"
"8873";"89";"73";"91"
"8874";"89";"74";"53"
"8875";"89";"75";"81"
"8876";"89";"76";"35"
"8877";"89";"77";"20"
"8878";"89";"78";"59"
"8879";"89";"79";"82"
"8880";"89";"80";"43"
"8881";"89";"81";"53"
"8882";"89";"82";"32"
"8883";"89";"83";"63"
"8884";"89";"84";"61"
"8885";"89";"85";"11"
"8886";"89";"86";"62"
"8887";"89";"87";"58"
"8888";"89";"88";"99"
"8889";"89";"89";"66"
"8890";"89";"90";"12"
"8891";"89";"91";"46"
"8892";"89";"92";"64"
"8893";"89";"93";"45"
"8894";"89";"94";"57"
"8895";"89";"95";"17"
"8896";"89";"96";"87"
"8897";"89";"97";"37"
"8898";"89";"98";"68"
"8899";"89";"99";"21"
"8900";"89";"100";"56"
"8901";"90";"1";"86"
"8902";"90";"2";"45"
"8903";"90";"3";"2"
"8904";"90";"4";"12"
"8905";"90";"5";"75"
"8906";"90";"6";"32"
"8907";"90";"7";"31"
"8908";"90";"8";"64"
"8909";"90";"9";"44"
"8910";"90";"10";"29"
"8911";"90";"11";"32"
"8912";"90";"12";"70"
"8913";"90";"13";"49"
"8914";"90";"14";"54"
"8915";"90";"15";"52"
"8916";"90";"16";"48"
"8917";"90";"17";"73"
"8918";"90";"18";"25"
"8919";"90";"19";"28"
"8920";"90";"20";"24"
"8921";"90";"21";"23"
"8922";"90";"22";"34"
"8923";"90";"23";"89"
"8924";"90";"24";"22"
"8925";"90";"25";"19"
"8926";"90";"26";"82"
"8927";"90";"27";"69"
"8928";"90";"28";"38"
"8929";"90";"29";"40"
"8930";"90";"30";"80"
"8931";"90";"31";"84"
"8932";"90";"32";"56"
"8933";"90";"33";"12"
"8934";"90";"34";"46"
"8935";"90";"35";"95"
"8936";"90";"36";"95"
"8937";"90";"37";"15"
"8938";"90";"38";"75"
"8939";"90";"39";"83"
"8940";"90";"40";"77"
"8941";"90";"41";"88"
"8942";"90";"42";"20"
"8943";"90";"43";"12"
"8944";"90";"44";"39"
"8945";"90";"45";"17"
"8946";"90";"46";"53"
"8947";"90";"47";"28"
"8948";"90";"48";"74"
"8949";"90";"49";"67"
"8950";"90";"50";"70"
"8951";"90";"51";"59"
"8952";"90";"52";"99"
"8953";"90";"53";"19"
"8954";"90";"54";"19"
"8955";"90";"55";"20"
"8956";"90";"56";"69"
"8957";"90";"57";"76"
"8958";"90";"58";"88"
"8959";"90";"59";"97"
"8960";"90";"60";"61"
"8961";"90";"61";"64"
"8962";"90";"62";"79"
"8963";"90";"63";"85"
"8964";"90";"64";"14"
"8965";"90";"65";"100"
"8966";"90";"66";"26"
"8967";"90";"67";"92"
"8968";"90";"68";"87"
"8969";"90";"69";"91"
"8970";"90";"70";"30"
"8971";"90";"71";"50"
"8972";"90";"72";"60"
"8973";"90";"73";"51"
"8974";"90";"74";"89"
"8975";"90";"75";"87"
"8976";"90";"76";"68"
"8977";"90";"77";"90"
"8978";"90";"78";"24"
"8979";"90";"79";"52"
"8980";"90";"80";"98"
"8981";"90";"81";"87"
"8982";"90";"82";"55"
"8983";"90";"83";"54"
"8984";"90";"84";"90"
"8985";"90";"85";"53"
"8986";"90";"86";"66"
"8987";"90";"87";"47"
"8988";"90";"88";"29"
"8989";"90";"89";"47"
"8990";"90";"90";"32"
"8991";"90";"91";"31"
"8992";"90";"92";"33"
"8993";"90";"93";"64"
"8994";"90";"94";"34"
"8995";"90";"95";"78"
"8996";"90";"96";"45"
"8997";"90";"97";"50"
"8998";"90";"98";"34"
"8999";"90";"99";"82"
"9000";"90";"100";"92"
"9001";"91";"1";"26"
"9002";"91";"2";"77"
"9003";"91";"3";"0"
"9004";"91";"4";"42"
"9005";"91";"5";"43"
"9006";"91";"6";"70"
"9007";"91";"7";"54"
"9008";"91";"8";"68"
"9009";"91";"9";"28"
"9010";"91";"10";"11"
"9011";"91";"11";"82"
"9012";"91";"12";"83"
"9013";"91";"13";"75"
"9014";"91";"14";"49"
"9015";"91";"15";"43"
"9016";"91";"16";"72"
"9017";"91";"17";"95"
"9018";"91";"18";"17"
"9019";"91";"19";"19"
"9020";"91";"20";"69"
"9021";"91";"21";"33"
"9022";"91";"22";"50"
"9023";"91";"23";"78"
"9024";"91";"24";"23"
"9025";"91";"25";"11"
"9026";"91";"26";"86"
"9027";"91";"27";"87"
"9028";"91";"28";"19"
"9029";"91";"29";"77"
"9030";"91";"30";"86"
"9031";"91";"31";"12"
"9032";"91";"32";"16"
"9033";"91";"33";"76"
"9034";"91";"34";"94"
"9035";"91";"35";"77"
"9036";"91";"36";"100"
"9037";"91";"37";"15"
"9038";"91";"38";"79"
"9039";"91";"39";"30"
"9040";"91";"40";"40"
"9041";"91";"41";"82"
"9042";"91";"42";"77"
"9043";"91";"43";"70"
"9044";"91";"44";"97"
"9045";"91";"45";"65"
"9046";"91";"46";"89"
"9047";"91";"47";"63"
"9048";"91";"48";"24"
"9049";"91";"49";"89"
"9050";"91";"50";"61"
"9051";"91";"51";"72"
"9052";"91";"52";"14"
"9053";"91";"53";"96"
"9054";"91";"54";"41"
"9055";"91";"55";"63"
"9056";"91";"56";"23"
"9057";"91";"57";"25"
"9058";"91";"58";"86"
"9059";"91";"59";"32"
"9060";"91";"60";"59"
"9061";"91";"61";"98"
"9062";"91";"62";"56"
"9063";"91";"63";"87"
"9064";"91";"64";"92"
"9065";"91";"65";"27"
"9066";"91";"66";"77"
"9067";"91";"67";"84"
"9068";"91";"68";"28"
"9069";"91";"69";"63"
"9070";"91";"70";"83"
"9071";"91";"71";"91"
"9072";"91";"72";"28"
"9073";"91";"73";"26"
"9074";"91";"74";"11"
"9075";"91";"75";"22"
"9076";"91";"76";"35"
"9077";"91";"77";"26"
"9078";"91";"78";"79"
"9079";"91";"79";"77"
"9080";"91";"80";"71"
"9081";"91";"81";"28"
"9082";"91";"82";"24"
"9083";"91";"83";"66"
"9084";"91";"84";"54"
"9085";"91";"85";"84"
"9086";"91";"86";"59"
"9087";"91";"87";"35"
"9088";"91";"88";"96"
"9089";"91";"89";"69"
"9090";"91";"90";"25"
"9091";"91";"91";"84"
"9092";"91";"92";"59"
"9093";"91";"93";"53"
"9094";"91";"94";"46"
"9095";"91";"95";"64"
"9096";"91";"96";"27"
"9097";"91";"97";"92"
"9098";"91";"98";"40"
"9099";"91";"99";"81"
"9100";"91";"100";"66"
"9101";"92";"1";"21"
"9102";"92";"2";"26"
"9103";"92";"3";"5"
"9104";"92";"4";"35"
"9105";"92";"5";"24"
"9106";"92";"6";"53"
"9107";"92";"7";"0"
"9108";"92";"8";"21"
"9109";"92";"9";"40"
"9110";"92";"10";"21"
"9111";"92";"11";"65"
"9112";"92";"12";"16"
"9113";"92";"13";"28"
"9114";"92";"14";"64"
"9115";"92";"15";"22"
"9116";"92";"16";"12"
"9117";"92";"17";"64"
"9118";"92";"18";"71"
"9119";"92";"19";"52"
"9120";"92";"20";"67"
"9121";"92";"21";"34"
"9122";"92";"22";"41"
"9123";"92";"23";"16"
"9124";"92";"24";"75"
"9125";"92";"25";"39"
"9126";"92";"26";"11"
"9127";"92";"27";"78"
"9128";"92";"28";"32"
"9129";"92";"29";"31"
"9130";"92";"30";"25"
"9131";"92";"31";"51"
"9132";"92";"32";"90"
"9133";"92";"33";"62"
"9134";"92";"34";"28"
"9135";"92";"35";"94"
"9136";"92";"36";"36"
"9137";"92";"37";"65"
"9138";"92";"38";"20"
"9139";"92";"39";"60"
"9140";"92";"40";"10"
"9141";"92";"41";"35"
"9142";"92";"42";"47"
"9143";"92";"43";"38"
"9144";"92";"44";"80"
"9145";"92";"45";"41"
"9146";"92";"46";"96"
"9147";"92";"47";"92"
"9148";"92";"48";"88"
"9149";"92";"49";"75"
"9150";"92";"50";"15"
"9151";"92";"51";"91"
"9152";"92";"52";"87"
"9153";"92";"53";"31"
"9154";"92";"54";"21"
"9155";"92";"55";"47"
"9156";"92";"56";"64"
"9157";"92";"57";"35"
"9158";"92";"58";"76"
"9159";"92";"59";"92"
"9160";"92";"60";"28"
"9161";"92";"61";"27"
"9162";"92";"62";"29"
"9163";"92";"63";"60"
"9164";"92";"64";"31"
"9165";"92";"65";"48"
"9166";"92";"66";"67"
"9167";"92";"67";"71"
"9168";"92";"68";"20"
"9169";"92";"69";"31"
"9170";"92";"70";"25"
"9171";"92";"71";"55"
"9172";"92";"72";"24"
"9173";"92";"73";"69"
"9174";"92";"74";"54"
"9175";"92";"75";"28"
"9176";"92";"76";"90"
"9177";"92";"77";"27"
"9178";"92";"78";"72"
"9179";"92";"79";"95"
"9180";"92";"80";"61"
"9181";"92";"81";"62"
"9182";"92";"82";"80"
"9183";"92";"83";"17"
"9184";"92";"84";"47"
"9185";"92";"85";"94"
"9186";"92";"86";"78"
"9187";"92";"87";"31"
"9188";"92";"88";"58"
"9189";"92";"89";"97"
"9190";"92";"90";"38"
"9191";"92";"91";"38"
"9192";"92";"92";"21"
"9193";"92";"93";"16"
"9194";"92";"94";"12"
"9195";"92";"95";"98"
"9196";"92";"96";"99"
"9197";"92";"97";"46"
"9198";"92";"98";"68"
"9199";"92";"99";"63"
"9200";"92";"100";"28"
"9201";"93";"1";"34"
"9202";"93";"2";"40"
"9203";"93";"3";"0"
"9204";"93";"4";"69"
"9205";"93";"5";"88"
"9206";"93";"6";"32"
"9207";"93";"7";"41"
"9208";"93";"8";"41"
"9209";"93";"9";"28"
"9210";"93";"10";"42"
"9211";"93";"11";"61"
"9212";"93";"12";"58"
"9213";"93";"13";"54"
"9214";"93";"14";"15"
"9215";"93";"15";"50"
"9216";"93";"16";"100"
"9217";"93";"17";"85"
"9218";"93";"18";"62"
"9219";"93";"19";"71"
"9220";"93";"20";"14"
"9221";"93";"21";"52"
"9222";"93";"22";"77"
"9223";"93";"23";"49"
"9224";"93";"24";"44"
"9225";"93";"25";"17"
"9226";"93";"26";"53"
"9227";"93";"27";"40"
"9228";"93";"28";"16"
"9229";"93";"29";"79"
"9230";"93";"30";"91"
"9231";"93";"31";"36"
"9232";"93";"32";"62"
"9233";"93";"33";"76"
"9234";"93";"34";"15"
"9235";"93";"35";"86"
"9236";"93";"36";"77"
"9237";"93";"37";"45"
"9238";"93";"38";"100"
"9239";"93";"39";"90"
"9240";"93";"40";"76"
"9241";"93";"41";"96"
"9242";"93";"42";"38"
"9243";"93";"43";"20"
"9244";"93";"44";"36"
"9245";"93";"45";"30"
"9246";"93";"46";"11"
"9247";"93";"47";"24"
"9248";"93";"48";"75"
"9249";"93";"49";"46"
"9250";"93";"50";"59"
"9251";"93";"51";"43"
"9252";"93";"52";"81"
"9253";"93";"53";"57"
"9254";"93";"54";"49"
"9255";"93";"55";"75"
"9256";"93";"56";"27"
"9257";"93";"57";"36"
"9258";"93";"58";"74"
"9259";"93";"59";"26"
"9260";"93";"60";"92"
"9261";"93";"61";"66"
"9262";"93";"62";"22"
"9263";"93";"63";"52"
"9264";"93";"64";"44"
"9265";"93";"65";"66"
"9266";"93";"66";"91"
"9267";"93";"67";"45"
"9268";"93";"68";"29"
"9269";"93";"69";"17"
"9270";"93";"70";"64"
"9271";"93";"71";"45"
"9272";"93";"72";"71"
"9273";"93";"73";"68"
"9274";"93";"74";"98"
"9275";"93";"75";"69"
"9276";"93";"76";"49"
"9277";"93";"77";"26"
"9278";"93";"78";"13"
"9279";"93";"79";"95"
"9280";"93";"80";"29"
"9281";"93";"81";"15"
"9282";"93";"82";"47"
"9283";"93";"83";"78"
"9284";"93";"84";"28"
"9285";"93";"85";"42"
"9286";"93";"86";"36"
"9287";"93";"87";"10"
"9288";"93";"88";"49"
"9289";"93";"89";"41"
"9290";"93";"90";"33"
"9291";"93";"91";"83"
"9292";"93";"92";"28"
"9293";"93";"93";"59"
"9294";"93";"94";"78"
"9295";"93";"95";"56"
"9296";"93";"96";"53"
"9297";"93";"97";"75"
"9298";"93";"98";"79"
"9299";"93";"99";"73"
"9300";"93";"100";"98"
"9301";"94";"1";"90"
"9302";"94";"2";"35"
"9303";"94";"3";"1"
"9304";"94";"4";"64"
"9305";"94";"5";"47"
"9306";"94";"6";"94"
"9307";"94";"7";"41"
"9308";"94";"8";"44"
"9309";"94";"9";"98"
"9310";"94";"10";"45"
"9311";"94";"11";"39"
"9312";"94";"12";"47"
"9313";"94";"13";"34"
"9314";"94";"14";"85"
"9315";"94";"15";"42"
"9316";"94";"16";"15"
"9317";"94";"17";"97"
"9318";"94";"18";"16"
"9319";"94";"19";"79"
"9320";"94";"20";"63"
"9321";"94";"21";"17"
"9322";"94";"22";"56"
"9323";"94";"23";"65"
"9324";"94";"24";"99"
"9325";"94";"25";"87"
"9326";"94";"26";"55"
"9327";"94";"27";"20"
"9328";"94";"28";"30"
"9329";"94";"29";"81"
"9330";"94";"30";"46"
"9331";"94";"31";"26"
"9332";"94";"32";"70"
"9333";"94";"33";"37"
"9334";"94";"34";"32"
"9335";"94";"35";"63"
"9336";"94";"36";"14"
"9337";"94";"37";"33"
"9338";"94";"38";"24"
"9339";"94";"39";"93"
"9340";"94";"40";"66"
"9341";"94";"41";"20"
"9342";"94";"42";"28"
"9343";"94";"43";"82"
"9344";"94";"44";"71"
"9345";"94";"45";"97"
"9346";"94";"46";"45"
"9347";"94";"47";"33"
"9348";"94";"48";"90"
"9349";"94";"49";"29"
"9350";"94";"50";"99"
"9351";"94";"51";"80"
"9352";"94";"52";"38"
"9353";"94";"53";"57"
"9354";"94";"54";"88"
"9355";"94";"55";"40"
"9356";"94";"56";"54"
"9357";"94";"57";"59"
"9358";"94";"58";"43"
"9359";"94";"59";"39"
"9360";"94";"60";"75"
"9361";"94";"61";"86"
"9362";"94";"62";"51"
"9363";"94";"63";"43"
"9364";"94";"64";"58"
"9365";"94";"65";"83"
"9366";"94";"66";"14"
"9367";"94";"67";"87"
"9368";"94";"68";"57"
"9369";"94";"69";"45"
"9370";"94";"70";"60"
"9371";"94";"71";"12"
"9372";"94";"72";"30"
"9373";"94";"73";"22"
"9374";"94";"74";"65"
"9375";"94";"75";"93"
"9376";"94";"76";"51"
"9377";"94";"77";"65"
"9378";"94";"78";"63"
"9379";"94";"79";"80"
"9380";"94";"80";"16"
"9381";"94";"81";"96"
"9382";"94";"82";"82"
"9383";"94";"83";"69"
"9384";"94";"84";"74"
"9385";"94";"85";"65"
"9386";"94";"86";"33"
"9387";"94";"87";"15"
"9388";"94";"88";"98"
"9389";"94";"89";"28"
"9390";"94";"90";"89"
"9391";"94";"91";"93"
"9392";"94";"92";"27"
"9393";"94";"93";"18"
"9394";"94";"94";"76"
"9395";"94";"95";"88"
"9396";"94";"96";"76"
"9397";"94";"97";"43"
"9398";"94";"98";"40"
"9399";"94";"99";"24"
"9400";"94";"100";"47"
"9401";"95";"1";"34"
"9402";"95";"2";"92"
"9403";"95";"3";"0"
"9404";"95";"4";"26"
"9405";"95";"5";"81"
"9406";"95";"6";"39"
"9407";"95";"7";"0"
"9408";"95";"8";"66"
"9409";"95";"9";"51"
"9410";"95";"10";"99"
"9411";"95";"11";"82"
"9412";"95";"12";"78"
"9413";"95";"13";"52"
"9414";"95";"14";"35"
"9415";"95";"15";"54"
"9416";"95";"16";"52"
"9417";"95";"17";"40"
"9418";"95";"18";"58"
"9419";"95";"19";"39"
"9420";"95";"20";"89"
"9421";"95";"21";"34"
"9422";"95";"22";"12"
"9423";"95";"23";"56"
"9424";"95";"24";"84"
"9425";"95";"25";"36"
"9426";"95";"26";"47"
"9427";"95";"27";"97"
"9428";"95";"28";"36"
"9429";"95";"29";"32"
"9430";"95";"30";"11"
"9431";"95";"31";"76"
"9432";"95";"32";"52"
"9433";"95";"33";"96"
"9434";"95";"34";"23"
"9435";"95";"35";"51"
"9436";"95";"36";"70"
"9437";"95";"37";"67"
"9438";"95";"38";"21"
"9439";"95";"39";"34"
"9440";"95";"40";"82"
"9441";"95";"41";"82"
"9442";"95";"42";"35"
"9443";"95";"43";"49"
"9444";"95";"44";"72"
"9445";"95";"45";"12"
"9446";"95";"46";"55"
"9447";"95";"47";"59"
"9448";"95";"48";"18"
"9449";"95";"49";"80"
"9450";"95";"50";"18"
"9451";"95";"51";"55"
"9452";"95";"52";"28"
"9453";"95";"53";"44"
"9454";"95";"54";"68"
"9455";"95";"55";"89"
"9456";"95";"56";"82"
"9457";"95";"57";"78"
"9458";"95";"58";"30"
"9459";"95";"59";"78"
"9460";"95";"60";"77"
"9461";"95";"61";"81"
"9462";"95";"62";"19"
"9463";"95";"63";"47"
"9464";"95";"64";"77"
"9465";"95";"65";"85"
"9466";"95";"66";"34"
"9467";"95";"67";"53"
"9468";"95";"68";"65"
"9469";"95";"69";"47"
"9470";"95";"70";"94"
"9471";"95";"71";"41"
"9472";"95";"72";"68"
"9473";"95";"73";"91"
"9474";"95";"74";"45"
"9475";"95";"75";"23"
"9476";"95";"76";"11"
"9477";"95";"77";"46"
"9478";"95";"78";"13"
"9479";"95";"79";"56"
"9480";"95";"80";"98"
"9481";"95";"81";"81"
"9482";"95";"82";"74"
"9483";"95";"83";"14"
"9484";"95";"84";"33"
"9485";"95";"85";"100"
"9486";"95";"86";"51"
"9487";"95";"87";"43"
"9488";"95";"88";"32"
"9489";"95";"89";"24"
"9490";"95";"90";"81"
"9491";"95";"91";"24"
"9492";"95";"92";"75"
"9493";"95";"93";"95"
"9494";"95";"94";"68"
"9495";"95";"95";"84"
"9496";"95";"96";"18"
"9497";"95";"97";"91"
"9498";"95";"98";"13"
"9499";"95";"99";"25"
"9500";"95";"100";"83"
"9501";"96";"1";"95"
"9502";"96";"2";"63"
"9503";"96";"3";"4"
"9504";"96";"4";"96"
"9505";"96";"5";"51"
"9506";"96";"6";"43"
"9507";"96";"7";"67"
"9508";"96";"8";"94"
"9509";"96";"9";"12"
"9510";"96";"10";"44"
"9511";"96";"11";"23"
"9512";"96";"12";"70"
"9513";"96";"13";"30"
"9514";"96";"14";"17"
"9515";"96";"15";"98"
"9516";"96";"16";"63"
"9517";"96";"17";"17"
"9518";"96";"18";"54"
"9519";"96";"19";"81"
"9520";"96";"20";"12"
"9521";"96";"21";"60"
"9522";"96";"22";"49"
"9523";"96";"23";"68"
"9524";"96";"24";"93"
"9525";"96";"25";"88"
"9526";"96";"26";"31"
"9527";"96";"27";"27"
"9528";"96";"28";"77"
"9529";"96";"29";"61"
"9530";"96";"30";"16"
"9531";"96";"31";"84"
"9532";"96";"32";"29"
"9533";"96";"33";"91"
"9534";"96";"34";"44"
"9535";"96";"35";"70"
"9536";"96";"36";"59"
"9537";"96";"37";"98"
"9538";"96";"38";"29"
"9539";"96";"39";"93"
"9540";"96";"40";"98"
"9541";"96";"41";"28"
"9542";"96";"42";"88"
"9543";"96";"43";"94"
"9544";"96";"44";"46"
"9545";"96";"45";"77"
"9546";"96";"46";"49"
"9547";"96";"47";"42"
"9548";"96";"48";"97"
"9549";"96";"49";"42"
"9550";"96";"50";"92"
"9551";"96";"51";"73"
"9552";"96";"52";"23"
"9553";"96";"53";"52"
"9554";"96";"54";"17"
"9555";"96";"55";"66"
"9556";"96";"56";"67"
"9557";"96";"57";"39"
"9558";"96";"58";"46"
"9559";"96";"59";"32"
"9560";"96";"60";"58"
"9561";"96";"61";"17"
"9562";"96";"62";"37"
"9563";"96";"63";"98"
"9564";"96";"64";"56"
"9565";"96";"65";"40"
"9566";"96";"66";"67"
"9567";"96";"67";"33"
"9568";"96";"68";"50"
"9569";"96";"69";"64"
"9570";"96";"70";"13"
"9571";"96";"71";"48"
"9572";"96";"72";"63"
"9573";"96";"73";"97"
"9574";"96";"74";"77"
"9575";"96";"75";"23"
"9576";"96";"76";"25"
"9577";"96";"77";"22"
"9578";"96";"78";"37"
"9579";"96";"79";"23"
"9580";"96";"80";"46"
"9581";"96";"81";"64"
"9582";"96";"82";"15"
"9583";"96";"83";"69"
"9584";"96";"84";"72"
"9585";"96";"85";"89"
"9586";"96";"86";"23"
"9587";"96";"87";"26"
"9588";"96";"88";"59"
"9589";"96";"89";"56"
"9590";"96";"90";"13"
"9591";"96";"91";"99"
"9592";"96";"92";"27"
"9593";"96";"93";"89"
"9594";"96";"94";"39"
"9595";"96";"95";"21"
"9596";"96";"96";"66"
"9597";"96";"97";"72"
"9598";"96";"98";"39"
"9599";"96";"99";"79"
"9600";"96";"100";"25"
"9601";"97";"1";"74"
"9602";"97";"2";"17"
"9603";"97";"3";"4"
"9604";"97";"4";"65"
"9605";"97";"5";"48"
"9606";"97";"6";"83"
"9607";"97";"7";"94"
"9608";"97";"8";"52"
"9609";"97";"9";"41"
"9610";"97";"10";"78"
"9611";"97";"11";"71"
"9612";"97";"12";"78"
"9613";"97";"13";"73"
"9614";"97";"14";"33"
"9615";"97";"15";"50"
"9616";"97";"16";"75"
"9617";"97";"17";"44"
"9618";"97";"18";"10"
"9619";"97";"19";"100"
"9620";"97";"20";"54"
"9621";"97";"21";"10"
"9622";"97";"22";"10"
"9623";"97";"23";"60"
"9624";"97";"24";"52"
"9625";"97";"25";"75"
"9626";"97";"26";"13"
"9627";"97";"27";"92"
"9628";"97";"28";"60"
"9629";"97";"29";"30"
"9630";"97";"30";"70"
"9631";"97";"31";"46"
"9632";"97";"32";"47"
"9633";"97";"33";"50"
"9634";"97";"34";"23"
"9635";"97";"35";"37"
"9636";"97";"36";"50"
"9637";"97";"37";"21"
"9638";"97";"38";"27"
"9639";"97";"39";"10"
"9640";"97";"40";"87"
"9641";"97";"41";"98"
"9642";"97";"42";"82"
"9643";"97";"43";"92"
"9644";"97";"44";"80"
"9645";"97";"45";"56"
"9646";"97";"46";"59"
"9647";"97";"47";"56"
"9648";"97";"48";"12"
"9649";"97";"49";"63"
"9650";"97";"50";"85"
"9651";"97";"51";"22"
"9652";"97";"52";"95"
"9653";"97";"53";"30"
"9654";"97";"54";"50"
"9655";"97";"55";"47"
"9656";"97";"56";"12"
"9657";"97";"57";"29"
"9658";"97";"58";"72"
"9659";"97";"59";"57"
"9660";"97";"60";"18"
"9661";"97";"61";"93"
"9662";"97";"62";"92"
"9663";"97";"63";"90"
"9664";"97";"64";"76"
"9665";"97";"65";"25"
"9666";"97";"66";"100"
"9667";"97";"67";"86"
"9668";"97";"68";"43"
"9669";"97";"69";"46"
"9670";"97";"70";"60"
"9671";"97";"71";"69"
"9672";"97";"72";"34"
"9673";"97";"73";"72"
"9674";"97";"74";"38"
"9675";"97";"75";"96"
"9676";"97";"76";"65"
"9677";"97";"77";"37"
"9678";"97";"78";"27"
"9679";"97";"79";"62"
"9680";"97";"80";"92"
"9681";"97";"81";"49"
"9682";"97";"82";"76"
"9683";"97";"83";"69"
"9684";"97";"84";"18"
"9685";"97";"85";"37"
"9686";"97";"86";"22"
"9687";"97";"87";"50"
"9688";"97";"88";"79"
"9689";"97";"89";"65"
"9690";"97";"90";"72"
"9691";"97";"91";"19"
"9692";"97";"92";"62"
"9693";"97";"93";"88"
"9694";"97";"94";"43"
"9695";"97";"95";"13"
"9696";"97";"96";"96"
"9697";"97";"97";"65"
"9698";"97";"98";"85"
"9699";"97";"99";"81"
"9700";"97";"100";"98"
"9701";"98";"1";"97"
"9702";"98";"2";"43"
"9703";"98";"3";"1"
"9704";"98";"4";"92"
"9705";"98";"5";"100"
"9706";"98";"6";"32"
"9707";"98";"7";"0"
"9708";"98";"8";"65"
"9709";"98";"9";"53"
"9710";"98";"10";"91"
"9711";"98";"11";"78"
"9712";"98";"12";"10"
"9713";"98";"13";"72"
"9714";"98";"14";"50"
"9715";"98";"15";"26"
"9716";"98";"16";"40"
"9717";"98";"17";"95"
"9718";"98";"18";"80"
"9719";"98";"19";"88"
"9720";"98";"20";"51"
"9721";"98";"21";"17"
"9722";"98";"22";"69"
"9723";"98";"23";"24"
"9724";"98";"24";"76"
"9725";"98";"25";"56"
"9726";"98";"26";"22"
"9727";"98";"27";"97"
"9728";"98";"28";"19"
"9729";"98";"29";"68"
"9730";"98";"30";"54"
"9731";"98";"31";"51"
"9732";"98";"32";"45"
"9733";"98";"33";"35"
"9734";"98";"34";"99"
"9735";"98";"35";"79"
"9736";"98";"36";"20"
"9737";"98";"37";"44"
"9738";"98";"38";"75"
"9739";"98";"39";"65"
"9740";"98";"40";"54"
"9741";"98";"41";"70"
"9742";"98";"42";"73"
"9743";"98";"43";"71"
"9744";"98";"44";"31"
"9745";"98";"45";"85"
"9746";"98";"46";"90"
"9747";"98";"47";"59"
"9748";"98";"48";"69"
"9749";"98";"49";"65"
"9750";"98";"50";"89"
"9751";"98";"51";"77"
"9752";"98";"52";"13"
"9753";"98";"53";"15"
"9754";"98";"54";"47"
"9755";"98";"55";"20"
"9756";"98";"56";"48"
"9757";"98";"57";"27"
"9758";"98";"58";"62"
"9759";"98";"59";"10"
